,SALES_DATE,predicted,predicted_30,predicted_45,predicted_60,predicted_90,predicted_max,Encoded_SKU_ID
4,2022-08-05,0.0,3.0,0.0,2.0,0.0,3.0,55
5,2022-08-06,1.0,0.0,2.0,0.0,0.0,2.0,55
6,2022-08-07,1.55,-1.0,0.0,0.0,0.0,0.55,55
0,2022-08-01,,,,,,,274
1,2022-08-02,,,,,,,274
2,2022-08-03,,,,,,,274
3,2022-08-04,,,,,,,274
4,2022-08-05,,,,,,,274
5,2022-08-06,,,,,,,274
6,2022-08-07,,,,,,,274
0,2022-08-01,2.0,3.0,6.0,6.0,6.0,6.0,414
1,2022-08-02,3.0,2.0,1.55,1.4500000000000002,2.0,3.5500000000000003,414
2,2022-08-03,2.0,1.4500000000000002,1.0,4.0,1.55,3.0,414
3,2022-08-04,3.0,2.0,5.0,2.0,6.0,6.0,414
4,2022-08-05,4.0,1.0,6.0,3.0,2.45,3.0,414
5,2022-08-06,3.0,4.0,3.0,3.0,2.0,2.0,414
6,2022-08-07,2.45,6.0,1.0,3.0,1.0,19.0,414
0,2022-08-01,2.5500000000000003,1.55,5.0,5.0,2.0,1.0,401
1,2022-08-02,4.0,0.0,0.55,0.0,1.0,2.0,401
2,2022-08-03,1.0,2.0,2.45,0.55,2.0,2.45,401
3,2022-08-04,1.4500000000000002,1.0,2.5500000000000003,2.0,6.0,3.0,401
4,2022-08-05,2.0,1.0,1.0,1.0,1.55,1.0,401
5,2022-08-06,3.0,4.0,0.0,0.0,7.450000000000001,2.5500000000000003,401
6,2022-08-07,0.45,1.0,5.0,1.0,1.0,4.0,401
0,2022-08-01,2.0,2.0,0.0,5.0,5.0,0.45,127
1,2022-08-02,0.0,0.0,2.0,2.45,0.55,0.0,127
2,2022-08-03,0.0,0.0,1.0,3.0,0.0,1.0,127
3,2022-08-04,0.0,0.0,1.0,0.0,0.0,1.55,127
4,2022-08-05,0.0,0.0,0.0,0.0,0.45,1.0,127
5,2022-08-06,0.0,0.0,0.0,0.55,1.0,0.0,127
6,2022-08-07,0.0,0.0,0.0,1.0,1.0,0.0,127
0,2022-08-01,4.0,4.0,3.5500000000000003,3.0,3.0,4.0,94
1,2022-08-02,3.0,2.0,2.0,2.0,2.0,4.0,94
2,2022-08-03,1.0,3.0,1.0,1.0,5.0,1.0,94
3,2022-08-04,1.0,2.0,2.45,2.0,5.45,2.0,94
4,2022-08-05,4.0,3.5500000000000003,2.0,1.55,5.45,3.45,94
5,2022-08-06,3.0,1.0,1.0,5.0,4.0,4.0,94
6,2022-08-07,1.0,0.55,0.55,1.55,1.4500000000000002,3.0,94
0,2022-08-01,,,,,,,40
1,2022-08-02,,,,,,,40
2,2022-08-03,,,,,,,40
3,2022-08-04,,,,,,,40
4,2022-08-05,,,,,,,40
5,2022-08-06,,,,,,,40
6,2022-08-07,,,,,,,40
0,2022-08-01,0.0,0.0,0.0,1.0,0.0,0.0,15
1,2022-08-02,0.0,1.0,1.0,0.0,1.0,0.0,15
2,2022-08-03,1.0,0.0,1.0,0.0,0.0,1.0,15
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,15
4,2022-08-05,0.0,0.0,1.0,0.0,0.0,0.0,15
5,2022-08-06,1.0,1.0,0.0,0.0,0.0,0.0,15
6,2022-08-07,0.0,3.0,0.0,0.0,0.0,0.0,15
0,2022-08-01,,,,,,,47
1,2022-08-02,,,,,,,47
2,2022-08-03,,,,,,,47
3,2022-08-04,,,,,,,47
4,2022-08-05,,,,,,,47
5,2022-08-06,,,,,,,47
6,2022-08-07,,,,,,,47
0,2022-08-01,4.45,2.0,4.0,1.0,1.0,0.0,530
1,2022-08-02,1.0,3.0,3.0,1.4500000000000002,2.5500000000000003,1.4500000000000002,530
2,2022-08-03,2.0,5.0,1.0,3.0,4.0,1.0,530
3,2022-08-04,0.0,4.0,1.0,3.0,3.0,1.4500000000000002,530
4,2022-08-05,0.0,2.0,1.0,1.0,2.45,9.0,530
5,2022-08-06,0.0,1.4500000000000002,3.0,3.0,1.4500000000000002,2.5500000000000003,530
6,2022-08-07,3.0,1.4500000000000002,6.0,2.0,3.0,4.0,530
0,2022-08-01,1.0,1.0,1.0,1.0,1.0,1.0,90
1,2022-08-02,0.0,3.5500000000000003,0.45,4.0,1.4500000000000002,0.0,90
2,2022-08-03,-0.55,1.0,1.0,1.0,1.0,0.0,90
3,2022-08-04,2.0,0.45,4.0,4.0,1.0,0.0,90
4,2022-08-05,2.0,2.0,1.4500000000000002,6.0,1.4500000000000002,0.0,90
5,2022-08-06,2.45,3.0,4.55,1.0,1.0,0.0,90
6,2022-08-07,3.0,1.0,3.0,0.55,1.0,0.0,90
0,2022-08-01,1.0,2.0,0.0,1.0,0.0,0.0,507
1,2022-08-02,0.0,1.0,1.0,4.0,0.45,1.0,507
2,2022-08-03,1.4500000000000002,0.0,0.0,0.0,2.0,2.0,507
3,2022-08-04,2.0,1.0,0.0,0.0,1.4500000000000002,1.0,507
4,2022-08-05,1.0,0.0,1.0,0.55,1.0,1.0,507
5,2022-08-06,2.0,0.0,0.0,0.45,0.0,2.0,507
6,2022-08-07,1.0,2.0,1.0,1.0,0.0,1.0,507
0,2022-08-01,2.0,2.0,1.0,6.0,0.0,2.0,213
1,2022-08-02,3.5500000000000003,2.0,2.0,3.5500000000000003,2.0,1.0,213
2,2022-08-03,1.4500000000000002,0.0,2.0,3.0,1.0,1.55,213
3,2022-08-04,1.0,6.0,1.55,3.0,4.0,1.0,213
4,2022-08-05,1.0,2.45,2.45,4.0,2.0,1.0,213
5,2022-08-06,3.0,2.0,1.4500000000000002,2.0,2.45,1.0,213
6,2022-08-07,2.0,1.0,6.0,0.0,2.45,2.0,213
0,2022-08-01,1.55,1.55,5.0,3.0,2.45,4.0,206
1,2022-08-02,6.0,4.0,4.0,2.45,3.0,3.45,206
2,2022-08-03,3.0,3.0,1.0,3.0,1.0,2.5500000000000003,206
3,2022-08-04,0.0,1.4500000000000002,1.0,6.0,6.45,3.45,206
4,2022-08-05,3.0,6.0,2.0,2.45,6.0,3.0,206
5,2022-08-06,2.0,2.0,1.0,2.0,2.0,2.5500000000000003,206
6,2022-08-07,1.4500000000000002,0.0,2.5500000000000003,1.0,1.0,3.0,206
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.45,446
1,2022-08-02,1.0,1.4500000000000002,1.55,1.0,1.0,1.0,446
2,2022-08-03,0.0,0.0,0.0,1.0,0.45,0.45,446
3,2022-08-04,0.0,1.0,0.0,0.0,0.0,0.0,446
4,2022-08-05,1.0,1.0,0.0,1.0,0.0,1.0,446
5,2022-08-06,0.0,-0.45,1.0,0.45,1.0,0.0,446
6,2022-08-07,0.0,2.0,0.0,0.0,0.45,1.0,446
0,2022-08-01,3.45,6.0,5.0,0.0,0.55,6.0,273
1,2022-08-02,4.0,8.0,3.5500000000000003,6.0,3.45,3.5500000000000003,273
2,2022-08-03,5.0,4.0,6.0,10.0,4.0,5.0,273
3,2022-08-04,3.45,3.0,8.45,5.0,4.45,5.0,273
4,2022-08-05,4.55,5.0,0.0,8.0,2.0,10.0,273
5,2022-08-06,4.0,7.450000000000001,5.0,7.450000000000001,3.5500000000000003,1.0,273
6,2022-08-07,3.45,8.0,1.4500000000000002,2.0,2.5500000000000003,5.45,273
0,2022-08-01,1.0,1.4500000000000002,2.0,1.0,1.0,0.55,24
1,2022-08-02,0.0,2.0,3.0,3.0,2.0,1.0,24
2,2022-08-03,0.45,1.0,1.0,1.55,1.0,1.0,24
3,2022-08-04,0.0,2.0,2.0,1.0,2.0,1.0,24
4,2022-08-05,1.0,1.55,1.55,1.55,1.4500000000000002,1.0,24
5,2022-08-06,1.4500000000000002,0.55,1.0,6.0,0.0,1.0,24
6,2022-08-07,0.0,2.0,2.0,1.55,0.45,1.55,24
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,460
1,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,460
2,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,460
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,460
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,460
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,460
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,460
0,2022-08-01,1.55,0.0,1.0,1.0,0.55,1.0,543
1,2022-08-02,1.0,0.0,2.0,2.0,1.0,0.55,543
2,2022-08-03,0.0,1.0,4.0,0.0,1.0,0.0,543
3,2022-08-04,0.0,2.0,4.0,0.55,0.0,1.4500000000000002,543
4,2022-08-05,2.0,4.0,1.0,1.0,1.4500000000000002,1.0,543
5,2022-08-06,0.0,1.0,0.55,1.0,2.45,1.0,543
6,2022-08-07,1.0,1.0,1.0,2.45,0.0,1.0,543
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,76
1,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,76
2,2022-08-03,0.0,0.0,0.0,1.0,0.0,0.0,76
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,76
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,76
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,76
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,76
0,2022-08-01,1.4500000000000002,1.4500000000000002,1.0,0.45,1.0,2.0,38
1,2022-08-02,0.0,1.0,3.5500000000000003,4.0,1.0,2.0,38
2,2022-08-03,0.0,0.0,0.45,1.55,1.0,1.0,38
3,2022-08-04,1.55,2.0,2.5500000000000003,1.0,2.45,1.0,38
4,2022-08-05,1.4500000000000002,1.4500000000000002,2.0,6.0,2.0,2.45,38
5,2022-08-06,0.0,0.0,1.4500000000000002,1.0,1.0,3.45,38
6,2022-08-07,0.0,1.0,6.0,0.55,4.45,1.0,38
0,2022-08-01,4.0,3.0,3.0,1.0,2.0,0.45,213
1,2022-08-02,2.0,4.0,4.55,2.0,2.0,2.0,213
2,2022-08-03,4.0,4.45,1.0,0.0,1.0,4.0,213
3,2022-08-04,2.0,2.0,0.0,3.0,2.0,0.45,213
4,2022-08-05,4.0,4.0,2.45,1.0,2.0,8.0,213
5,2022-08-06,1.0,4.0,3.0,6.550000000000001,1.0,1.0,213
6,2022-08-07,1.55,8.0,5.0,1.55,0.45,2.0,213
0,2022-08-01,7.0,1.0,1.4500000000000002,2.45,1.0,2.0,206
1,2022-08-02,3.0,1.0,1.0,1.55,2.0,3.45,206
2,2022-08-03,1.4500000000000002,6.0,1.0,1.55,4.0,2.0,206
3,2022-08-04,0.45,2.5500000000000003,3.45,4.0,3.0,2.0,206
4,2022-08-05,1.0,2.0,2.0,3.0,2.0,3.0,206
5,2022-08-06,1.0,6.0,1.4500000000000002,2.0,2.0,4.0,206
6,2022-08-07,3.0,2.5500000000000003,4.0,1.0,2.0,2.0,206
0,2022-08-01,,,,,,,8
1,2022-08-02,,,,,,,8
2,2022-08-03,,,,,,,8
3,2022-08-04,,,,,,,8
4,2022-08-05,,,,,,,8
5,2022-08-06,,,,,,,8
6,2022-08-07,,,,,,,8
0,2022-08-01,0.45,1.0,1.0,1.0,1.0,0.55,406
1,2022-08-02,0.0,0.0,0.0,1.0,0.0,1.0,406
2,2022-08-03,0.45,0.0,1.0,4.0,1.0,2.0,406
3,2022-08-04,0.0,0.0,2.0,1.0,1.0,0.0,406
4,2022-08-05,0.0,0.0,1.0,0.0,0.0,1.0,406
5,2022-08-06,0.0,0.0,0.0,0.0,1.55,1.0,406
6,2022-08-07,2.0,0.0,0.0,1.0,8.0,1.0,406
0,2022-08-01,0.0,0.0,-1.0,-1.0,0.0,4.0,413
1,2022-08-02,2.5500000000000003,0.0,0.0,1.0,0.0,0.0,413
2,2022-08-03,3.0,0.45,0.0,0.0,0.0,0.0,413
3,2022-08-04,5.0,1.0,0.0,1.0,0.0,0.0,413
4,2022-08-05,1.0,4.0,0.0,0.0,0.0,0.0,413
5,2022-08-06,0.0,4.0,6.0,0.0,0.0,0.0,413
6,2022-08-07,3.0,0.0,6.0,0.0,0.0,0.0,413
0,2022-08-01,,,,,,,263
1,2022-08-02,,,,,,,263
2,2022-08-03,,,,,,,263
3,2022-08-04,,,,,,,263
4,2022-08-05,,,,,,,263
5,2022-08-06,,,,,,,263
6,2022-08-07,,,,,,,263
7,2022-08-01,,,,,,,265
8,2022-08-02,,,,,,,265
9,2022-08-03,,,,,,,265
10,2022-08-04,,,,,,,265
11,2022-08-05,,,,,,,265
12,2022-08-06,,,,,,,265
13,2022-08-07,,,,,,,265
28,2022-08-01,,,,,,,270
29,2022-08-02,,,,,,,270
30,2022-08-03,,,,,,,270
31,2022-08-04,,,,,,,270
32,2022-08-05,,,,,,,270
33,2022-08-06,,,,,,,270
34,2022-08-07,,,,,,,270
35,2022-08-01,,,,,,,271
36,2022-08-02,,,,,,,271
37,2022-08-03,,,,,,,271
38,2022-08-04,,,,,,,271
39,2022-08-05,,,,,,,271
40,2022-08-06,,,,,,,271
41,2022-08-07,,,,,,,271
63,2022-08-01,1.0,0.0,1.0,0.0,2.0,2.0,276
64,2022-08-02,1.0,0.0,1.0,1.0,1.55,1.0,276
65,2022-08-03,3.0,0.0,1.0,1.4500000000000002,0.45,1.0,276
66,2022-08-04,1.0,2.5500000000000003,2.0,0.0,2.5500000000000003,1.0,276
67,2022-08-05,0.0,1.0,1.0,0.45,2.0,1.0,276
68,2022-08-06,0.0,1.0,0.55,1.0,0.0,1.0,276
69,2022-08-07,0.0,1.0,1.0,0.45,2.0,1.4500000000000002,276
70,2022-08-01,,-1.0,-1.0,-1.0,-1.0,,278
71,2022-08-02,,9.0,3.0,10.0,7.0,,278
72,2022-08-03,,6.0,9.0,2.0,6.0,,278
73,2022-08-04,,-1.0,10.0,2.45,4.0,,278
74,2022-08-05,,5.0,12.0,-1.0,13.0,,278
75,2022-08-06,,-1.0,11.0,9.45,6.0,,278
76,2022-08-07,,9.0,10.0,4.55,-1.0,,278
77,2022-08-01,,,,,,,279
78,2022-08-02,,,,,,,279
79,2022-08-03,,,,,,,279
80,2022-08-04,,,,,,,279
81,2022-08-05,,,,,,,279
82,2022-08-06,,,,,,,279
83,2022-08-07,,,,,,,279
84,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,280
85,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,280
86,2022-08-03,0.0,0.0,0.0,0.0,0.0,1.0,280
87,2022-08-04,0.0,0.0,0.0,0.0,1.0,1.55,280
88,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,280
89,2022-08-06,0.0,0.0,0.0,0.0,0.0,1.0,280
90,2022-08-07,0.0,0.0,0.0,0.0,0.0,1.0,280
91,2022-08-01,3.0,3.0,1.4500000000000002,2.5500000000000003,2.0,3.0,281
92,2022-08-02,3.0,0.45,1.0,2.5500000000000003,2.0,2.45,281
93,2022-08-03,3.0,1.0,0.45,2.5500000000000003,1.0,1.0,281
94,2022-08-04,3.0,2.0,0.0,2.5500000000000003,1.0,4.0,281
95,2022-08-05,3.0,3.0,2.0,1.0,2.0,2.0,281
96,2022-08-06,3.0,2.0,1.0,0.0,2.45,1.4500000000000002,281
97,2022-08-07,3.0,2.0,0.0,1.0,3.0,2.0,281
0,2022-08-01,1.0,0.0,0.0,5.0,1.0,3.0,154
1,2022-08-02,1.0,5.0,2.0,1.0,2.0,2.0,154
2,2022-08-03,1.0,0.0,1.0,1.0,2.0,1.0,154
3,2022-08-04,0.0,1.0,0.55,0.0,1.4500000000000002,1.0,154
4,2022-08-05,5.0,1.0,2.0,1.0,2.0,0.0,154
5,2022-08-06,0.0,2.45,0.0,1.0,1.0,3.0,154
6,2022-08-07,1.0,0.0,0.0,1.0,0.0,1.0,154
0,2022-08-01,0.0,0.0,0.0,0.45,0.0,2.5500000000000003,329
1,2022-08-02,0.55,2.0,0.0,0.0,0.0,0.45,329
2,2022-08-03,0.0,0.0,0.0,0.55,3.0,1.0,329
3,2022-08-04,0.0,1.0,0.0,3.0,0.0,0.0,329
4,2022-08-05,1.0,2.0,3.0,0.0,2.0,4.0,329
5,2022-08-06,2.0,0.0,0.55,3.0,0.0,0.0,329
6,2022-08-07,0.0,1.0,0.45,0.0,2.5500000000000003,1.0,329
0,2022-08-01,1.0,1.0,2.0,1.0,0.0,1.0,63
1,2022-08-02,1.0,0.0,0.0,0.0,1.0,1.0,63
2,2022-08-03,1.0,2.0,2.0,1.0,1.0,1.0,63
3,2022-08-04,0.0,0.0,0.0,0.0,2.0,3.0,63
4,2022-08-05,0.0,2.0,3.0,0.0,2.0,0.0,63
5,2022-08-06,0.0,0.0,1.0,0.0,0.0,1.0,63
6,2022-08-07,1.0,2.0,1.0,0.0,0.0,0.0,63
0,2022-08-01,2.0,2.0,2.0,1.0,1.55,2.0,268
1,2022-08-02,3.0,3.0,4.45,1.0,2.0,1.0,268
2,2022-08-03,2.0,0.0,2.0,4.0,1.4500000000000002,3.0,268
3,2022-08-04,3.0,2.5500000000000003,2.0,1.0,3.0,1.0,268
4,2022-08-05,4.0,3.0,1.55,0.0,5.45,0.0,268
5,2022-08-06,2.0,4.55,6.0,1.0,1.0,1.4500000000000002,268
6,2022-08-07,2.0,7.0,2.0,1.0,2.0,2.0,268
0,2022-08-01,0.55,0.55,1.0,1.0,0.45,2.0,1
1,2022-08-02,0.55,2.0,0.45,3.0,2.0,1.0,1
2,2022-08-03,1.0,0.0,0.0,0.0,1.55,1.0,1
3,2022-08-04,1.0,2.5500000000000003,2.45,0.0,1.55,1.0,1
4,2022-08-05,0.55,2.0,2.0,2.0,0.0,1.0,1
5,2022-08-06,0.55,1.0,1.4500000000000002,2.0,2.0,2.0,1
6,2022-08-07,0.55,0.0,0.0,1.0,4.55,1.0,1
0,2022-08-01,3.0,4.0,4.0,4.0,2.0,1.0,136
1,2022-08-02,1.0,2.5500000000000003,1.4500000000000002,1.0,2.0,2.0,136
2,2022-08-03,0.0,0.55,4.0,2.45,2.0,0.0,136
3,2022-08-04,4.0,0.0,2.5500000000000003,1.4500000000000002,0.0,0.0,136
4,2022-08-05,2.0,1.55,3.0,4.0,2.0,0.0,136
5,2022-08-06,1.0,4.0,0.0,2.0,2.0,0.55,136
6,2022-08-07,0.0,0.45,4.0,2.45,2.0,0.45,136
0,2022-08-01,1.0,1.0,1.0,0.0,1.0,1.0,64
1,2022-08-02,0.0,1.0,2.0,1.0,2.0,0.0,64
2,2022-08-03,0.0,0.0,0.45,1.0,0.55,0.0,64
3,2022-08-04,0.0,0.0,1.0,2.0,1.0,3.0,64
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,1.0,64
5,2022-08-06,0.0,0.0,0.0,1.0,2.0,0.0,64
6,2022-08-07,0.0,0.0,0.0,0.45,1.0,1.0,64
0,2022-08-01,0.0,0.0,6.0,0.0,0.0,0.0,31
1,2022-08-02,0.0,0.0,1.55,1.0,0.0,0.0,31
2,2022-08-03,0.0,1.0,3.0,0.0,0.0,0.0,31
3,2022-08-04,0.0,6.0,1.0,0.45,0.0,1.0,31
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,31
5,2022-08-06,0.0,1.0,0.0,0.0,0.0,0.0,31
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,31
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,2.0,483
1,2022-08-02,0.0,0.0,0.0,0.0,1.0,0.0,483
2,2022-08-03,0.0,0.0,1.0,0.0,2.0,1.0,483
3,2022-08-04,0.0,1.0,1.0,0.0,1.0,0.0,483
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,483
5,2022-08-06,0.0,0.0,1.0,0.0,1.0,0.0,483
6,2022-08-07,0.0,1.0,0.0,0.0,2.0,0.0,483
0,2022-08-01,1.0,2.0,1.55,3.45,2.0,9.0,91
1,2022-08-02,1.0,1.55,2.0,0.55,1.0,2.0,91
2,2022-08-03,1.0,3.0,2.0,1.0,9.0,2.0,91
3,2022-08-04,1.0,1.0,1.0,0.45,6.0,2.5500000000000003,91
4,2022-08-05,1.0,1.0,0.45,0.55,1.0,1.0,91
5,2022-08-06,2.0,2.0,1.4500000000000002,3.0,2.0,1.0,91
6,2022-08-07,1.0,1.0,3.45,2.5500000000000003,0.0,0.0,91
0,2022-08-01,3.0,3.0,2.5500000000000003,3.0,7.0,1.0,411
1,2022-08-02,3.0,6.0,5.0,3.0,4.0,4.0,411
2,2022-08-03,5.0,4.0,2.0,7.0,4.0,4.0,411
3,2022-08-04,8.0,4.0,7.0,5.550000000000001,4.0,4.0,411
4,2022-08-05,4.0,2.0,2.0,4.0,4.0,4.0,411
5,2022-08-06,4.0,4.0,2.0,4.0,5.0,4.0,411
6,2022-08-07,1.0,7.0,5.0,4.0,3.5500000000000003,4.0,411
0,2022-08-01,4.55,4.55,0.0,2.0,3.0,5.0,384
1,2022-08-02,4.55,3.0,3.0,2.0,1.0,1.0,384
2,2022-08-03,3.5500000000000003,0.0,0.0,5.0,4.55,1.0,384
3,2022-08-04,1.0,2.0,1.0,2.0,3.0,3.45,384
4,2022-08-05,0.0,4.55,2.0,4.0,2.0,4.0,384
5,2022-08-06,2.0,4.0,0.0,2.0,5.0,0.55,384
6,2022-08-07,4.0,3.0,3.45,1.55,2.5500000000000003,4.0,384
0,2022-08-01,1.0,1.0,1.0,0.0,0.55,0.55,96
1,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.55,96
2,2022-08-03,2.0,1.0,1.0,1.0,0.0,4.0,96
3,2022-08-04,1.55,1.0,4.0,0.0,1.0,0.55,96
4,2022-08-05,1.0,0.0,0.0,0.0,1.0,1.0,96
5,2022-08-06,0.0,0.0,0.45,1.0,1.0,0.55,96
6,2022-08-07,0.0,1.0,0.0,1.0,1.0,0.0,96
0,2022-08-01,,,,,,,69
1,2022-08-02,,,,,,,69
2,2022-08-03,,,,,,,69
3,2022-08-04,,,,,,,69
4,2022-08-05,,,,,,,69
5,2022-08-06,,,,,,,69
6,2022-08-07,,,,,,,69
0,2022-08-01,0.45,0.0,2.0,1.0,1.0,1.0,89
1,2022-08-02,0.0,2.0,0.0,1.0,0.45,0.0,89
2,2022-08-03,0.45,0.45,1.0,1.0,1.0,0.55,89
3,2022-08-04,0.0,0.0,1.0,1.4500000000000002,0.45,2.0,89
4,2022-08-05,0.45,0.0,1.0,1.0,0.45,1.0,89
5,2022-08-06,0.0,0.55,1.0,0.0,1.0,1.0,89
6,2022-08-07,0.0,2.0,0.0,0.45,1.0,0.0,89
0,2022-08-01,2.0,2.0,2.0,2.0,2.0,2.5500000000000003,131
1,2022-08-02,1.0,4.0,2.45,4.0,2.0,2.0,131
2,2022-08-03,2.0,0.0,1.4500000000000002,3.0,2.0,2.0,131
3,2022-08-04,2.0,2.0,4.55,0.0,2.0,2.0,131
4,2022-08-05,1.0,5.0,3.5500000000000003,4.0,4.0,2.0,131
5,2022-08-06,2.0,3.0,3.5500000000000003,2.0,5.0,2.0,131
6,2022-08-07,2.0,4.0,2.0,2.0,4.0,1.55,131
0,2022-08-01,3.0,0.0,1.0,0.0,0.0,1.0,106
1,2022-08-02,3.0,2.0,5.0,4.0,1.0,1.4500000000000002,106
2,2022-08-03,0.0,0.0,2.0,0.55,3.5500000000000003,3.0,106
3,2022-08-04,0.0,3.0,1.0,3.0,2.0,1.0,106
4,2022-08-05,3.0,1.0,1.0,0.55,0.45,1.55,106
5,2022-08-06,0.0,2.0,2.0,3.0,0.45,1.0,106
6,2022-08-07,0.0,0.45,0.0,1.0,2.0,2.0,106
0,2022-08-01,4.0,4.0,2.0,1.0,3.0,4.0,398
1,2022-08-02,1.0,2.0,6.0,1.0,1.0,1.0,398
2,2022-08-03,1.0,1.0,1.0,0.0,4.0,2.0,398
3,2022-08-04,1.0,1.0,1.0,0.55,2.45,1.0,398
4,2022-08-05,4.0,1.0,6.0,3.0,3.0,1.0,398
5,2022-08-06,0.0,2.0,2.0,1.0,4.0,3.0,398
6,2022-08-07,1.0,1.0,1.0,0.45,1.0,3.5500000000000003,398
0,2022-08-01,3.0,1.4500000000000002,5.550000000000001,5.45,3.0,9.45,2
1,2022-08-02,4.0,0.45,3.0,4.0,3.0,1.55,2
2,2022-08-03,1.55,2.5500000000000003,2.45,2.45,4.0,3.0,2
3,2022-08-04,3.0,2.0,6.0,3.45,7.550000000000001,4.0,2
4,2022-08-05,3.0,1.0,2.0,2.0,1.4500000000000002,5.0,2
5,2022-08-06,2.45,8.0,5.0,3.0,4.0,1.55,2
6,2022-08-07,3.0,3.0,5.0,3.0,9.45,4.45,2
0,2022-08-01,1.0,0.0,2.0,1.55,1.0,0.0,226
1,2022-08-02,7.0,3.0,4.0,5.0,1.0,2.0,226
2,2022-08-03,3.0,1.0,0.45,7.0,1.0,0.0,226
3,2022-08-04,1.0,1.0,4.0,3.0,3.0,1.55,226
4,2022-08-05,5.0,1.4500000000000002,1.55,2.0,1.0,7.0,226
5,2022-08-06,0.0,1.55,1.0,1.0,1.55,1.4500000000000002,226
6,2022-08-07,7.0,3.0,1.0,1.0,1.0,2.45,226
0,2022-08-01,3.5500000000000003,3.5500000000000003,3.0,3.0,3.0,2.45,219
1,2022-08-02,2.45,3.0,4.0,2.45,1.4500000000000002,2.5500000000000003,219
2,2022-08-03,0.45,2.5500000000000003,2.0,3.5500000000000003,2.5500000000000003,2.0,219
3,2022-08-04,4.0,3.0,5.45,3.0,5.45,7.0,219
4,2022-08-05,1.55,5.0,3.0,3.0,2.5500000000000003,3.0,219
5,2022-08-06,5.0,2.0,3.45,2.45,0.45,3.0,219
6,2022-08-07,3.0,3.0,5.0,1.0,3.45,2.5500000000000003,219
0,2022-08-01,3.0,0.0,1.0,0.0,0.0,0.0,450
1,2022-08-02,3.0,0.0,0.0,0.0,0.0,0.0,450
2,2022-08-03,0.0,0.0,1.0,0.0,2.0,0.0,450
3,2022-08-04,0.0,1.0,0.0,1.0,0.0,0.55,450
4,2022-08-05,0.0,3.0,0.0,3.0,0.0,0.0,450
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,450
6,2022-08-07,0.0,0.0,0.0,0.0,1.0,0.0,450
0,2022-08-01,1.0,1.0,2.0,2.0,4.0,2.0,5
1,2022-08-02,1.0,1.55,2.0,3.5500000000000003,2.0,1.4500000000000002,5
2,2022-08-03,3.0,2.0,2.0,3.0,1.0,3.0,5
3,2022-08-04,1.0,3.0,3.0,2.0,1.55,2.0,5
4,2022-08-05,3.0,2.0,1.55,2.0,3.5500000000000003,2.0,5
5,2022-08-06,1.0,3.0,2.45,1.55,2.0,2.0,5
6,2022-08-07,2.0,2.0,1.0,6.0,2.0,2.0,5
0,2022-08-01,1.4500000000000002,1.4500000000000002,4.0,5.0,2.0,4.0,432
1,2022-08-02,2.0,2.0,2.0,2.0,2.0,2.0,432
2,2022-08-03,0.0,2.0,1.0,2.0,2.0,1.0,432
3,2022-08-04,5.0,1.4500000000000002,1.0,2.0,4.0,1.0,432
4,2022-08-05,1.0,1.55,3.0,2.0,2.5500000000000003,0.55,432
5,2022-08-06,1.0,0.0,2.0,1.0,1.55,1.0,432
6,2022-08-07,1.4500000000000002,4.0,1.0,2.45,1.55,0.0,432
0,2022-08-01,0.45,0.45,3.0,3.5500000000000003,0.0,0.0,537
1,2022-08-02,1.4500000000000002,2.0,0.45,1.0,1.0,0.0,537
2,2022-08-03,2.0,2.0,1.55,6.0,2.0,2.0,537
3,2022-08-04,0.0,0.0,0.0,2.0,6.0,1.55,537
4,2022-08-05,2.0,1.55,4.0,0.0,2.0,1.0,537
5,2022-08-06,2.0,1.0,3.5500000000000003,6.0,3.0,2.0,537
6,2022-08-07,5.0,0.0,0.45,2.0,1.0,1.0,537
0,2022-08-01,,,,,,,18
1,2022-08-02,,,,,,,18
2,2022-08-03,,,,,,,18
